species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,174.1,clay,4.65,3.95,1.13,0.34,18.367500000000003,0.3842,1.1772151898734178,3.323529411764705,4.115044247787611,11.617647058823527,3.5200000000000005,3.61,4.61,19.97,46.65,4.285732142819941,0.6198386886924694,47.80713170223843
virginica,168.4,loamy,7.46,3.21,4.98,1.97,23.9466,9.8106,2.32398753894081,2.527918781725889,1.497991967871486,1.6294416243654823,2.4799999999999995,1.24,13.9,11.25,77.31,4.893526335884992,3.1321877338371658,2.440890465414959
virginica,78.2,clay,7.54,3.92,5.39,2.02,29.5568,10.8878,1.923469387755102,2.668316831683168,1.3988868274582562,1.9405940594059403,2.1500000000000004,1.9,11.06,8.75,74.04,5.436616594905328,3.2996666498299487,2.714671467146715
setosa,296.6,loamy,5.0,3.96,1.22,0.33,19.8,0.4026,1.2626262626262623,3.696969696969697,4.098360655737705,12.0,3.78,3.63,4.96,25.89,47.63,4.449719092257398,0.6345076831686123,49.18032786885246
setosa,61.9,clay,5.16,3.97,1.46,0.39,20.485200000000003,0.5694,1.2997481108312343,3.743589743589743,3.534246575342466,10.17948717948718,3.7,3.58,4.69,23.52,47.09,4.526057887389422,0.7545859791965392,35.9768177028451
versicolor,189.8,clay,6.33,3.23,4.99,1.06,20.4459,5.2894000000000005,1.959752321981424,4.7075471698113205,1.2685370741482966,3.0471698113207544,1.34,2.17,10.18,13.91,49.03,4.521714276687549,2.299869561518653,3.865447876885847
setosa,150.6,clay,4.67,3.24,1.4,0.12,15.1308,0.1679999999999999,1.441358024691358,11.666666666666666,3.335714285714286,27.000000000000004,3.27,3.12,4.51,14.67,50.1,3.889832901295376,0.4098780306383839,90.06428571428573
virginica,152.5,sandy,7.61,2.6,5.14,1.75,19.786,8.995,2.9269230769230767,2.937142857142857,1.480544747081712,1.4857142857142858,2.4700000000000006,0.8500000000000001,9.38,9.9,72.32,4.448145681067562,2.9991665508937646,2.199666481378544
virginica,169.0,sandy,5.98,2.53,5.58,1.76,15.1294,9.8208,2.363636363636364,3.1704545454545454,1.07168458781362,1.4374999999999998,0.4000000000000003,0.7699999999999998,13.71,10.16,60.14,3.8896529408161857,3.133815565728143,1.540546594982079
virginica,164.1,clay,6.82,4.22,5.09,2.62,28.7804,13.3358,1.6161137440758295,1.9427480916030533,1.3398821218074657,1.6106870229007633,1.7300000000000004,1.5999999999999996,11.34,10.53,78.42,5.364736713017704,3.6518214633248434,2.1581307458120245
virginica,253.0,loamy,6.61,3.54,5.65,1.92,23.3994,10.848,1.8672316384180792,2.942708333333333,1.1699115044247788,1.84375,0.96,1.62,13.28,9.76,76.79,4.837292631214283,3.2936302160382245,2.1570243362831856
virginica,113.2,loamy,7.35,3.15,5.76,2.11,23.1525,12.1536,2.333333333333333,2.729857819905213,1.2760416666666667,1.4928909952606635,1.59,1.04,11.72,8.68,64.77,4.811704479703632,3.486201371120148,1.904991113744076
